user_id,timestamp,domain,ip_dst,port,protocol,duration,bytes_sent,bytes_received,vpn_usage,is_fraud
,2023-09-22 22:57:40,,,,,,,65632.0,,False
,2023-09-26 13:59:03,snapchat.com,,,,593,,,,False
,,,,,,,9481.0,39127.0,,False
,,youtube.com,,34384.0,UDP,2023-02-04T15:33:30.000Z,,,,False
,,,,,,,,,,False
6896543114157.0,,twitter.com,,21740.0,,,520.0,,True,False
,,,,,DNS,26/09/2023 11:00:25,,,True,False
,,,,,HTTPS,1117,4493.0,,,False
,,,110.200.91.228,,UDP,2748,,99066.0,,False
4227204396860.0,2023-12-25 12:01:36,,,,,,,,,False
,,youtube.com,183.249.58.237,,,,,,False,False
4617202844965.0,,snapchat.com,,,,,,71953.0,True,False
9354456181471.0,,,93.213.78.147,,,65,,17806.0,False,False
,2023-02-05 18:16:02,,,,,,,98390.0,,False
,2023-06-30 10:43:36,,,,,,,10824.0,True,False
,,,,,,2023-09-06T06:34:59.000Z,,,,False
,2023-01-07 10:30:52,,,,,,,51279.0,,False
,,,,,TCP,,,,,False
,,,,7107.0,,01/31/2023 09:24:07,,,True,False
1066892570542.0,2023-09-21 17:51:54,amazon.in,,,,2193,,,True,False
2880750977747.0,2023-11-19 13:04:49,,113.97.71.18,,UDP,,,,True,False
,,zoom.us,,,,,1752.0,,True,False
,,,113.124.20.68,55534.0,,14/03/2023 15:06:55,,,,False
,,instagram.com,,,,,,,,False
,,twitter.com,,,,1717,,14445.0,,False
,,,,,HTTP,,,,False,False
,,,,,,,,,True,False
,,,181.0.36.197,,HTTP,12/03/2023 14:45:31,,,True,False
,,,,58847.0,,,,,,False
,,,224.104.11.150,,UDP,2023-03-26 10:02:48,,,,False
,,,,,,1169,,,,False
,2023-10-04 05:55:11,,,,,,,,,False
,,,,,,07/02/2023 03:22:01,,,False,False
,2023-01-08 16:06:39,,,39187.0,,3554,,77431.0,,False
,2023-10-14 16:52:25,fileshare.cc,40.134.153.241,,,2818,,,,False
,,,,34709.0,TCP,3140,,,,False
,,,,,UDP,25/03/2023 03:43:44,,,False,False
,,,28.16.30.240,,,,,,True,False
,,,,,,2023-05-25T06:15:14.000Z,6958.0,,,False
,,,,,,18/12/2023 16:09:50,1733.0,68516.0,,False
,,,206.204.182.243,62269.0,,,1780.0,,True,False
,,flipkart.com,,57680.0,,3494,7541.0,,False,False
,,,,,,1694448069,,,,False
,,,,,,,,,,False
,,,,,,21/10/2023 14:38:14,,,,False
,,facebook.com,,,,2463,,,,False
,,instagram.com,222.32.208.186,58047.0,,,,,,False
,,,137.191.57.162,,,08/14/2023 14:52:06,6035.0,,,False
,,,,17960.0,HTTPS,02/16/2023 08:34:22,,13169.0,,False
,,,176.210.163.231,,,,,,,False
8544616878959.0,,youtube.com,,,,2923,,,False,False
,2023-07-09 21:13:22,,,,DNS,391,,,False,False
9861247102691.0,,,,,,1694328656,5917.0,,,False
,2023-04-04 01:18:20,facebook.com,,,,,2435.0,,,False
,,instagram.com,,,,,7433.0,,,True
,,,,,,2472,,,False,False
4945685265538.0,2023-11-28 05:38:45,,135.42.148.239,,,,4931.0,,True,False
,2023-04-04 14:18:25,,,29488.0,,3570,3468.0,,,False
2538898192425.0,2023-03-06 04:55:09,,,,,,,60752.0,,False
,2023-02-22 22:57:09,,,,,,,69256.0,,False
,,,,,,,,,,False
,,netflix.com,229.16.32.172,,DNS,,,,,False
4615807851864.0,2023-05-07 05:43:02,,,,UDP,,117.0,,,False
,,fileshare.cc,,,,,,7587.0,False,False
,,,,,,01/19/2023 19:34:02,,31642.0,,False
6963360859073.0,,,,,UDP,2023-05-01T21:10:30.000Z,,,,False
,,,,,,,,16968.0,,False
,,,,,HTTP,3356,,,,False
,2023-07-18 08:28:36,,246.226.142.45,,,,,,,False
9645962370128.0,,netflix.com,,64212.0,,,,,,False
3129872141056.0,,,,30463.0,,27/01/2023 07:22:29,,,True,False
,2023-01-22 00:02:11,,,,,1558,,,True,False
8965909147462.0,2023-05-20 08:57:14,,246.168.8.68,135.0,,,,,,False
7517452637333.0,2023-04-09 16:11:11,,,,,,,,,False
,,snapchat.com,144.232.1.218,,,,,,,False
,2023-03-26 11:59:12,,,,,1013,3915.0,,,False
8777337032107.0,2023-01-29 10:58:34,,,,HTTPS,,,,,False
,,netflix.com,,,HTTP,1693847176,,,,False
6826949548184.0,,,,,,,,,,False
,,,,,,,362.0,,,False
,,,,,,1205,,82514.0,,False
,,,,,,1741,,49044.0,,False
,,,,32884.0,,,,71578.0,True,False
,,,,20518.0,,2859,,73206.0,,False
,,,101.195.104.200,,,2023-06-19T20:41:13.000Z,,,,False
2011270080242.0,,netflix.com,,,,,,,,False
,2023-10-19 17:52:30,,189.46.147.233,,,,2879.0,23547.0,,False
2345908455824.0,2023-02-23 18:21:52,,,,,3056,3195.0,,True,False
,,,190.200.86.39,,,,,,,False
,,,,,UDP,2023-04-13 03:19:38,,,,False
,,flipkart.com,169.142.188.22,,,418,,,False,False
,,,,,,,,58170.0,,False
,,,17.251.35.98,65013.0,,24/09/2023 11:42:37,,,,False
,,flipkart.com,,24997.0,,,,23039.0,,False
8118871587108.0,,amazon.in,,,,08/01/2023 14:22:07,4192.0,,,False
,2023-12-15 05:21:55,zoom.us,244.82.6.59,,HTTPS,2401,1326.0,,,False
,,,,,,1672792672,,,True,False
,,,,,,2023-02-02 12:27:26,,,False,False
,,,,18316.0,,2533,,86547.0,,False
,2023-05-31 22:06:23,netflix.com,,,DNS,1913,,63208.0,,False
3167543727712.0,2023-12-07 04:56:33,,178.170.114.33,24708.0,,3216,,,False,False
8455976680119.0,,twitter.com,,,UDP,1216,8199.0,,True,False
,,,,,,2023-04-18 08:11:40,,95267.0,,False
,,,,,,18/04/2023 07:56:31,,6887.0,,False
,,,31.59.42.62,,,2347,,97705.0,,False
,,,,,,,4216.0,4598.0,True,False
,,,,,,,,50050.0,,False
,,zoom.us,,5832.0,,600,,12848.0,,False
,,,,45001.0,,585,4390.0,,,False
,,,,,,44,,,,False
,,twitter.com,,,,,1941.0,63334.0,,False
,,,,,,,,,,False
4333369927023.0,2023-05-26 01:27:56,,85.16.82.101,,,,2097.0,,,False
,,,,,UDP,1758,,,True,False
,,amazon.in,,,,,,32380.0,,True
,,,,,,2023-02-27 03:31:39,,13951.0,,False
,2023-03-08 20:02:34,,,4438.0,,,,,,False
,2023-03-23 20:49:19,,226.233.132.155,,,,,,,False
,,,,35219.0,,3055,4226.0,,,False
,2023-08-24 06:44:11,zoom.us,,,,770,,59650.0,,False
3509410476693.0,2023-11-18 21:49:55,,,,HTTPS,,,,,True
4974076743881.0,2023-12-17 14:00:29,flipkart.com,,,HTTP,,,56191.0,,False
,,,,,,2025,6792.0,,,False
,2023-10-13 17:15:18,,,,HTTPS,,,,,False
,,,,,,,,,,False
,,snapchat.com,,,,2023-07-20T06:41:17.000Z,,,,False
1788404799017.0,,,,,,,,,,False
,2023-12-15 23:49:09,,,,,,6360.0,,,False
2198989394630.0,,,,,UDP,,,,,False
,,,,22868.0,DNS,,,,,False
,,,,13861.0,,,,53103.0,,False
,,,,43776.0,,,,,False,False
,,,,,TCP,,,,False,False
,2023-12-26 22:35:13,,,,,,,,False,False
6408499840531.0,,,,,HTTPS,1604,,,,False
,2023-02-17 00:56:00,fileshare.cc,,,UDP,,,,,False
,,,,,TCP,,6889.0,41112.0,,False
,,,,13058.0,,,,,,False
,,,146.180.191.32,,,,,3934.0,,False
6788399591530.0,,,,,,,1235.0,,,False
6749249367158.0,2023-10-30 13:56:21,,,63364.0,,,276.0,12477.0,,False
,,,,,,2966,,70468.0,,False
3221013064716.0,,,,63987.0,,1081,,,True,False
6514130093401.0,,,34.112.186.197,,,,,,,False
,,,111.170.27.225,,HTTPS,,,,,False
,,amazon.in,,,HTTP,1180,,,,False
,,netflix.com,219.4.180.242,32002.0,,,4772.0,68858.0,True,False
,2023-05-19 18:54:26,,,,,3049,,,,False
,,,,,,667,,,,False
9834142182778.0,2023-12-07 20:24:58,,,,,,6933.0,,,False
,,twitter.com,,,,,,,,False
,,,,,,2023-05-19 23:39:41,,97058.0,,False
,,,,,UDP,2023-05-07 07:26:17,4274.0,,,False
,,amazon.in,38.14.145.234,,,2665,,,False,False
,,youtube.com,,,DNS,1701667905,,,,True
,,,,,,,,,,False
,,snapchat.com,,,HTTPS,,9163.0,,,False
,,,,,TCP,1078,538.0,,,False
3280398285847.0,,,,,,,,,True,False
,2023-01-30 08:40:17,,59.211.23.7,,,,,,,False
,,,,26925.0,,,,,True,False
7758510028851.0,,,,,HTTPS,,5009.0,,,False
5576368884009.0,,,,,HTTP,1679732576,,32845.0,True,False
,,,,,,,,,,True
,,youtube.com,,44632.0,,,,,,False
,,,,,DNS,2023-07-13 21:12:53,,,,False
,,twitter.com,,,,1004,6688.0,,False,False
8362092729472.0,2023-05-15 20:11:29,,9.220.12.85,,,,,,,False
3369533945529.0,,,,,,,,,False,False
,,zoom.us,,9241.0,,,,,,False
,2023-03-12 10:08:17,instagram.com,,21977.0,DNS,,,5037.0,False,False
4293440488852.0,,zoom.us,,,,2818,,,False,False
,,,,,,17/08/2023 11:50:50,,,,False
,,,,,,2023-04-23 12:22:23,,,,False
8272803422860.0,,,,,,,,,,False
6694202236235.0,,,,,,,,,,False
,,,,,,2321,,,,True
8486579156943.0,,netflix.com,,,,1703452758,,71717.0,True,False
,,,122.5.162.213,,,19/06/2023 04:55:39,,,False,False
,,zoom.us,,50593.0,,3307,,360.0,,False
,,,,54962.0,DNS,,,36413.0,False,False
7726739055643.0,2023-07-11 06:31:02,,135.99.2.158,,,,,84115.0,,False
4112718260768.0,,,,,,,5195.0,,,False
,,,90.60.174.238,,,,,77493.0,,False
,2023-04-02 10:09:24,,58.96.139.102,19329.0,,,,,True,False
,,,,21168.0,,139,,,,False
,,,124.205.153.20,,,08/31/2023 08:52:07,,3752.0,True,False
,,,,,,,,45192.0,False,False
,,,,,,,,,,False
,,,,,,,,7154.0,,False
,2023-12-29 21:29:12,,,,,,,,,False
,,,,30018.0,UDP,,,,False,False
,,,,,,,,,,False
9368267204581.0,,instagram.com,,32701.0,,,,82766.0,False,False
,,,,,TCP,1685112333,,,False,False
8035919331403.0,,,168.88.50.196,,,2023-05-28T00:07:17.000Z,,65986.0,,False
,2023-08-30 07:16:26,,,,,,,43428.0,,False
9458674039710.0,,,,,DNS,,,,,False
,,,,,,1257,,39953.0,,False
,,,,,HTTPS,1695043140,,,,False
,,,142.40.28.228,16252.0,,11/17/2023 03:35:55,3751.0,,,False
1901004306383.0,,,,,,,,58027.0,,False
5378857413379.0,,,,,,733,,,,False
,,amazon.in,219.80.80.166,64301.0,,3194,,,,False
,2023-08-22 09:59:00,,,,,,,,True,False
,,,,,,,3286.0,,,False
,,,,,,,,74159.0,,False
,,,,,DNS,02/07/2023 15:41:25,,,True,False
,,,7.20.65.178,21461.0,,827,,,,True
4617215605822.0,2023-07-14 21:29:20,,,,,,,66451.0,False,False
6289905067950.0,2023-04-28 03:04:29,,,,,638,,,True,False
,,,68.164.14.13,,,,,,,False
5522183448152.0,,,,,,,2346.0,,False,False
,,zoom.us,,,,1409,,,False,False
,,netflix.com,,19380.0,,2023-11-25T00:55:31.000Z,1369.0,,,False
,,zoom.us,,62853.0,,2023-11-22T23:05:40.000Z,,,,False
,,,,,,,,,False,False
5788352675490.0,2023-01-21 13:53:24,youtube.com,,6754.0,DNS,,,,,False
,,,,7065.0,TCP,1682352074,3919.0,88170.0,,False
,2023-05-30 15:00:20,,,,,,,,,False
,,,,,,2869,4863.0,,True,False
,,,,,,,213.0,,,False
,,,,60128.0,,2193,,,,False
,2023-02-02 12:54:13,,,,,,,,,False
4156756252740.0,,,,,HTTP,,,,,False
,2023-06-17 14:00:30,,,,DNS,,,,,False
,2023-04-09 21:58:22,,,,,580,8050.0,,,False
8110001901909.0,,,27.164.247.199,65031.0,,2023-08-11 13:43:42,,,,False
4774892549851.0,,,19.104.253.105,,HTTPS,20/02/2023 16:38:50,,,,False
,2023-07-29 00:22:20,,216.97.249.129,,,1840,,,,False
,2023-10-12 18:07:49,,,2493.0,,,3970.0,48624.0,,False
,,,,,,1007,,,False,False
3106969027269.0,,,,,,,,,False,False
,,zoom.us,,,,1634,,,True,False
,2023-01-27 07:15:37,,,,,,,,True,False
,2023-07-02 07:23:28,,,,HTTP,,2500.0,,,False
,,,150.93.229.10,,HTTP,,,81803.0,False,False
,,,,,HTTPS,08/09/2023 11:35:55,,,,False
,2023-05-25 09:42:33,,,,,1530,,11463.0,,False
2611409773746.0,,,,,UDP,,,,,False
,,,130.146.111.218,,,,,,,False
,,,,23128.0,HTTPS,3262,,60878.0,,False
,,,87.101.11.254,,,1676660748,,,,False
,,snapchat.com,32.66.144.174,,,06/23/2023 22:57:15,,,,False
,,,,,,1491,,,,False
,,,,,,1683533484,,,,False
,,,,54793.0,,1678773522,,,,False
2222995591257.0,,fileshare.cc,,29393.0,,232,9147.0,84276.0,,True
,,,,,,,,973.0,,False
,,,,,,1224,,,,False
,,,,,,3511,,39783.0,True,False
,,,,,DNS,1119,9237.0,,,False
5955146297084.0,2023-03-09 07:22:48,,,,,,8014.0,,,False
,2023-10-07 17:01:14,facebook.com,,5666.0,,1470,,89183.0,,False
,,zoom.us,202.171.250.59,,DNS,,6445.0,,,False
,,,,,TCP,488,,1395.0,,False
,2023-07-16 19:37:30,,,,,2228,,,,False
,,,,,,,662.0,,,False
,,,,,,,,,,False
,2023-02-04 23:53:37,snapchat.com,144.20.118.103,,,,209.0,,,False
,2023-03-16 04:37:20,netflix.com,18.244.37.84,,,,,,,False
,2023-08-10 21:50:19,amazon.in,22.74.20.189,,,,,,False,False
,,,,39175.0,UDP,3224,,,,False
9076978871307.0,,facebook.com,,12382.0,,03/10/2023 12:25:47,,,False,False
,,,,,,,,,,False
,,,57.123.235.84,,,,9506.0,,,False
,,,,,,,,35942.0,,False
8677215204235.0,,,,,,2454,,50006.0,,False
5029478273765.0,,,,,,3309,,8841.0,,False
,,netflix.com,121.79.67.123,,,1694810051,,,,False
,2023-09-13 04:35:46,,,,,1289,,,False,False
,2023-04-15 16:52:05,amazon.in,63.74.51.151,,,,,67192.0,True,False
1434048909446.0,,,104.171.235.177,18673.0,,2023-09-18T07:57:44.000Z,7110.0,,,False
,2023-01-23 11:01:43,,146.99.213.77,,,,,,True,False
5907784402850.0,,,,64967.0,,3536,,,,False
,2023-06-10 02:04:18,,,24274.0,,,,,True,False
,,,,,HTTP,,5085.0,,,False
,2023-03-22 23:25:40,,,43583.0,,,,,,False
,,youtube.com,,,,,3446.0,,,False
6754464962902.0,,,48.3.84.128,,,12/29/2023 15:22:38,,36429.0,,False
,,,,,,1684676982,,,,False
,,zoom.us,,62826.0,,2023-09-29 08:20:44,,,False,False
,,,239.132.86.149,,,1701141990,,,True,False
3149677429673.0,,,,,TCP,,,,True,False
,,,,,,28/10/2023 02:26:08,,,,False
,,,15.153.70.132,,,305,5970.0,,,False
,,snapchat.com,,36059.0,TCP,,,,,False
,2023-08-29 13:08:53,,,42500.0,TCP,,2085.0,,,False
,,,,,,,,,,True
8271438730548.0,,,186.63.188.166,,,,2400.0,,,False
8272255117748.0,,,,,,26/02/2023 10:27:25,7822.0,35352.0,,False
,2023-02-02 20:38:58,zoom.us,65.125.93.254,,,2825,,,,False
,,zoom.us,,6763.0,UDP,1687418977,,,,False
,,,,18159.0,TCP,17/02/2023 12:24:31,3554.0,,True,False
,,,51.67.151.235,,,30/04/2023 01:38:45,,,,False
,2023-02-07 05:35:50,,,,,,,80088.0,,False
7942725821272.0,,,,,,,1379.0,,,False
6664031670842.0,2023-08-24 05:59:38,,196.5.13.12,,,,,90181.0,,False
2495332697599.0,,snapchat.com,,50019.0,,,,,,False
,,,,24598.0,,18/05/2023 18:37:47,,,,False
,,,,50060.0,TCP,,,,,False
,,fileshare.cc,,,,1683581369,,89556.0,,False
5245009833263.0,2023-10-12 18:14:23,,,,,2814,4783.0,,,False
1848446642671.0,2023-11-07 07:13:53,snapchat.com,174.101.252.110,,,,,98319.0,,False
2968877530447.0,2023-10-09 04:39:25,,,,,,6817.0,,,False
7032184272848.0,,,,,,,,,,True
3266653283418.0,,zoom.us,,,,2023-08-07 00:39:15,5259.0,,,False
,,,78.2.229.99,,DNS,,,84569.0,,False
8087407289451.0,,,,34224.0,,,9328.0,43310.0,,False
,,flipkart.com,,,,1268,,28897.0,False,False
8143163014425.0,,,,,,2023-10-30T13:03:38.000Z,,,,False
1519066713178.0,,,,,,26/03/2023 17:25:07,,,,False
,,,,28879.0,HTTP,,,,,False
5623676330292.0,,,,,HTTPS,,7616.0,,,True
,2023-08-18 02:42:23,facebook.com,,,,,,6943.0,,False
,,netflix.com,,,,,3841.0,,,False
,2023-08-21 17:24:54,,,,,,,82477.0,True,False
6755852077973.0,,,,35512.0,,1697619557,629.0,,,False
,,,,,,2522,,80491.0,False,False
,2023-11-26 06:46:50,,69.15.184.199,,,,,,,False
,2023-07-20 08:05:23,,237.52.174.207,,,3120,,,,False
,,,194.249.147.133,,,2767,,,False,False
,,,,31186.0,,02/25/2023 11:53:50,,,,False
,,,,,,,9571.0,98876.0,,False
,,,,411.0,,1257,,,,False
,,,134.196.197.251,,,2611,,,,False
,,facebook.com,,,,2023-11-07 05:12:51,,,,False
,2023-03-14 22:31:22,,,25723.0,,496,,,False,False
6754394618926.0,,facebook.com,141.73.121.85,,,2023-12-03 21:18:20,,,True,False
,,,,,DNS,2159,,,False,False
,,,,,,,8775.0,,,False
,2023-03-18 23:24:27,,,,,,,,,False
,,youtube.com,98.206.53.66,,,,8679.0,32604.0,True,False
,,twitter.com,,,,1539,9699.0,,,False
5845332475638.0,,,94.198.157.66,,TCP,,,7063.0,,False
,,youtube.com,,,UDP,,,,False,False
3405638777761.0,,,,1747.0,,1683631121,,,,False
,2023-01-22 14:52:34,,119.117.170.40,,HTTP,1129,3278.0,22945.0,,False
,,,,,,20/06/2023 07:14:38,2274.0,,,False
1653918720663.0,,,,,TCP,01/11/2023 23:51:05,,77296.0,False,False
,,fileshare.cc,,,UDP,,,,,False
2856162579808.0,,netflix.com,,,TCP,2023-02-15 14:57:16,,,False,False
,,,,,,192,,,,False
,2023-10-24 17:22:19,,,,,1750,,23213.0,,False
,2023-11-10 15:37:50,facebook.com,,,,1457,,53307.0,,False
,2023-08-06 00:48:10,youtube.com,,,,3577,,27973.0,,False
6316097816998.0,,,,,,09/11/2023 05:15:58,,,,False
2842520682305.0,2023-04-26 11:53:08,,161.192.135.216,,,,,,False,False
,,,,,DNS,2023-05-07 13:53:22,,,True,False
1825402208775.0,2023-05-31 13:42:07,,,,HTTP,3360,,,,False
,,amazon.in,75.27.55.203,,,15/07/2023 04:45:45,,,,False
,2023-04-01 10:13:42,,,,,2412,6499.0,64829.0,,False
,,,,,,2181,,83313.0,,False
6018099889688.0,,,,10104.0,,,8058.0,81378.0,,False
,,,217.34.198.126,,,,,71486.0,,False
,,,,,DNS,03/30/2023 10:09:09,,59036.0,,False
,,youtube.com,,53099.0,,,,,,False
,,fileshare.cc,,,DNS,,,,,False
,,,,,,,,,,False
,,,,46463.0,,,8884.0,,,False
,,,,,,,,11410.0,,False
,,,,,,,9044.0,12055.0,,False
,,,,,,,,,,False
,,,,,,10/14/2023 22:14:48,,48910.0,,False
2423469859787.0,,,,,,,4211.0,,,False
,,,,,,2972,,,,False
,,,,63418.0,,3268,,18084.0,,False
,,,,,,2458,3836.0,,False,False
7526722422185.0,,,,,,,,,,False
,,,,,,1609,3552.0,94561.0,,False
,2023-06-27 08:52:13,,,,DNS,54,6527.0,,,False
,2023-07-21 17:52:07,,,,,871,,,,False
,,instagram.com,,58092.0,,,2239.0,,,False
,2023-05-04 15:15:29,,37.234.189.181,,,,,,False,False
,,,198.57.223.108,,,,,,True,False
,,,185.244.83.0,,,,,,,False
,,,,,,,3187.0,,,False
