event_id,user_id,device_model,os_type,roaming_status,network_type,event_time,location,event_type,is_fraud
71989343-a83a-4ba3-a6e8-3ca3bbaabb44,2763071848630,Pixel 7,Android 11,True,4G,2023-09-25 02:21:32,"78.0027,76.1429",power_on,False
4327d478-106d-41f1-887f-d8c270549d29,9703620054971,,Android 11,True,WiFi,2023-09-08 18:12:57,"-48.8111,-69.0462",location_change,False
01513da6-0706-4e62-a042-78d67557451c,4238311963088,Oppo F21,Android 12,False,2G,2023-02-20 01:19:36,"69.3258,155.3752",power_on,False
bdfdacad-3521-4a4b-8555-261efc402444,5024515157033,Pixel 7,Android 12,True,WiFi,2023-07-07 07:31:47,"-47.6803,-127.3149",app_launch,False
,1309792011087,iPhone 14,Android 13,True,4G,2023-05-07 17:16:56,"85.5601,99.5877",location_change,False
50ae653b-8405-4ce2-ba60-146b4263bd58,1270007008709,Vivo V25,Android 12,True,3G,2023-02-06 07:51:34,"-7.2068,146.3444",app_launch,False
829442a5-c660-4824-9e90-fc5c8bb8d3b8,2037431748073,Realme GT,iOS 16,False,WiFi,2023-08-01 15:12:13,"-28.0268,-129.4376",power_on,False
06b58c19-33eb-443c-a37e-03abefd879eb,6343065780137,OnePlus 10,,True,,2023-01-04 19:00:00,"67.4751,23.0334",power_on,False
d351d758-3480-4100-9534-62d6af34d208,3017147562835,Vivo V25,Android 12,False,5G,2023-02-28 21:00:44,"-34.3221,47.3908",SIM switch,False
963baa67-fc21-407e-ab86-19fe3b4778dd,3121403812744,Realme GT,iOS 16,True,4G,2023-05-15 10:59:47,"-36.7232,163.6112",location_change,False
157ef6d5-e2fd-4112-85d6-8709df3e0765,2237783571747,OnePlus 10,Android 11,True,5G,2023-07-07 18:29:38,"-32.7572,-55.8958",,True
016ac0c8-1d7c-4f50-a4f4-949335c134fb,6591023905721,Xiaomi Mi 11,Android 11,True,2G,2023-02-16 19:46:06,"55.5572,146.3746",power_on,False
7c9817fb-f4bc-44f7-8418-7144b1fa7c20,8273805131408,Vivo V25,Android 12,True,3G,2023-06-24 01:29:33,"-51.1513,-88.1415",SIM switch,False
db0c43b7-2e4c-420d-82bd-fa92fc3157b1,2609884254649,Samsung Galaxy S22,Android 11,True,5G,2023-07-01 08:26:10,"48.7773,-130.2647",app_launch,False
379c1127-df1b-4cda-b0f9-b8272ada8860,1183271706881,OnePlus 10,Android 12,True,WiFi,2023-06-02 02:38:15,"42.3910,-147.3924",location_change,False
5981887d-2905-44c8-9f57-1caaddcdcb17,3624567665062,Pixel 7,Android 13,False,,2023-04-04 19:42:36,"36.3949,16.4866",power_on,False
2c546ce6-6aba-4899-adb5-aba807b05164,5637539849193,iPhone 14,iOS 16,False,WiFi,2023-12-04 08:48:42,"-38.8289,52.1619",app_launch,False
2b6efd08-b602-4b08-be54-6151bed37ad1,2308397792405,,Android 13,False,2G,2023-09-17 23:01:36,"-48.4594,156.2435",app_launch,False
6ee9a969-04c7-41e4-af00-bd6479ea410b,2230883406742,Vivo V25,Android 12,True,5G,2023-10-20 00:05:10,"-79.4297,68.8057",app_launch,False
fdd7ba93-add8-48a7-b3f2-58a16dc77957,7606507320594,Xiaomi Mi 11,Android 11,True,3G,2023-06-28 16:25:14,"-78.3470,174.9382",app_launch,False
20dd1740-fcd0-47b8-8642-97448b1ab35f,8570316186535,Oppo F21,iOS 16,False,4G,2023-04-07 22:39:28,"49.0883,169.0534",location_change,False
d6f7c7e4-4102-4eb0-9df3-582e05d5fc36,8243492491776,iPhone 13,Android 13,False,3G,2023-12-26 09:46:41,"53.2437,128.4216",SIM switch,False
5fce3610-3b9c-4afa-ad04-4fe6d0c4dff0,9096100462931,OnePlus 10,Android 12,False,WiFi,2023-12-23 08:11:47,"-28.9391,159.1747",location_change,False
b301d5a8-9abc-435c-8657-66039ca5eadf,9889607137082,Xiaomi Mi 11,iOS 15,False,4G,2023-03-10 15:24:14,"-89.4289,51.3564",SIM switch,True
5d730973-7d88-441d-91fe-3503b6a25a8f,9775959225061,OnePlus 10,Android 12,False,3G,2023-01-06 20:49:32,"86.6136,140.5700",SIM switch,False
f2d30b56-aa6e-4c8a-b96d-c5a3d2081d41,2431557891146,Pixel 7,iOS 16,False,WiFi,2023-05-21 08:15:03,"-8.1683,21.7106",SIM switch,False
,9632264916861,OnePlus 10,iOS 16,True,3G,2023-08-06 14:13:32,"49.7556,-179.7048",location_change,False
b210efd3-93b7-40ca-a6b2-bb1c74f4b97b,6573127115660,Samsung Galaxy S22,Android 11,False,3G,2023-10-22 16:28:37,"74.0324,27.5744",location_change,False
b8746783-216f-477a-a9f8-6cfc3c20e252,3557450958923,Pixel 6,iOS 16,False,2G,2023-08-23 20:50:57,"19.7654,69.3831",app_launch,False
dfdc43f4-e078-4a43-8988-50177a55f173,1543977271782,Realme GT,iOS 15,False,3G,2023-09-08 20:14:04,"-26.8024,18.8616",SIM switch,False
54aaebdf-b4d4-4ad8-bc36-4feae81b8316,3520916944661,iPhone 14,Android 13,False,2G,2023-07-14 06:27:53,"57.8309,120.5323",location_change,False
37b2c17c-5a2f-458a-aec3-922b36ede3b9,6202137365684,,Android 11,True,5G,2023-10-27 10:06:32,"-25.0698,120.0214",location_change,False
830155cf-1326-423d-9e29-0623cf539dbd,6963967331335,Realme GT,iOS 15,False,,2023-08-08 13:11:15,"21.3142,-65.0459",power_on,False
f23f6a60-b795-4962-a70d-f1d32af85dbf,5589506760937,Realme GT,Android 13,True,WiFi,2023-03-15 12:51:16,"-75.0646,-54.3019",power_on,False
e36e7b54-0797-4847-975d-aaf6a599fc59,8522771191311,Samsung Galaxy S22,iOS 15,False,5G,2023-06-28 16:53:28,"4.2533,159.6065",location_change,False
,3441263900936,iPhone 13,,True,5G,2023-07-12 16:27:06,"-73.7865,-69.1231",power_on,False
034a0a52-1ae7-4bc2-a1e9-6d9b05cde0c4,3622334220662,,iOS 16,True,5G,2023-05-14 21:10:45,"67.6264,48.1157",location_change,False
50ce5a30-c108-4b09-96ea-c9ae8d1d40d3,5720472485675,Vivo V25,Android 13,True,4G,2023-08-24 19:06:19,"-89.6636,-57.4552",location_change,False
09a11847-6d0e-46b7-8bca-0e51cdf90048,3215934555221,Xiaomi Mi 11,Android 13,False,5G,2023-04-19 21:57:36,"-31.5356,84.2671",SIM switch,False
33eb12d6-a347-4266-8611-39a8a00931be,7161228481431,Oppo F21,iOS 16,False,4G,2023-05-02 01:27:29,"43.6138,111.1171",location_change,False
9579cc54-49dd-40f3-89dd-d0dacb363e7e,6578961900625,Realme GT,Android 12,False,5G,2023-10-20 19:06:08,,app_launch,False
1488722f-2045-47e8-b3cf-067246b43126,5724278211301,Realme GT,iOS 16,True,4G,2023-09-03 08:41:40,"-71.5434,112.0842",power_on,False
1cdd813a-0b27-4937-9054-f68ae3723f8e,7445927932898,iPhone 14,Android 13,False,WiFi,2023-10-22 11:06:17,"71.5942,100.1893",app_launch,False
7fc21dba-cc45-4c60-8f1b-922b0a6916b8,5187225390513,Xiaomi Mi 11,iOS 15,False,3G,2023-01-22 01:26:45,"76.2146,11.7173",power_on,False
2c3f74bc-fdd1-464f-99ae-3d9b3af3df9a,4343520094794,iPhone 14,iOS 15,False,5G,2023-11-02 22:20:15,"-17.1636,-110.9117",app_launch,False
2744e192-ec4a-4e90-ace9-94666cd8d44a,4280703435497,OnePlus 10,iOS 16,True,5G,2023-06-21 20:15:07,"9.4820,-24.4253",SIM switch,False
c0649072-f31c-438e-8d54-33f1f8eb2f5d,1207586010055,iPhone 14,Android 13,True,2G,2023-12-17 11:38:48,"-71.1038,-146.1070",app_launch,False
54eb234f-e7c8-44f2-a501-13d2fe3cbe7c,2148250416160,Vivo V25,Android 11,False,4G,2023-09-06 23:23:40,"-16.3438,-41.4374",location_change,False
8a88bc73-7f38-4171-ab3b-30df5787f914,3644976880449,iPhone 14,,True,3G,2023-06-26 10:21:34,"-68.1263,78.9028",SIM switch,False
e66e96a4-e359-4534-b2ce-8e87060827e6,9749126821730,Vivo V25,Android 13,False,5G,2023-09-21 12:30:37,"-74.5589,124.4886",,False
6bfc35f6-7fc1-47f4-9788-727a72bef08c,4770092509180,Oppo F21,Android 13,True,4G,2023-02-09 18:19:29,"-88.8789,28.7260",SIM switch,False
48261d9f-15d8-43bc-97bc-effb8a755c5e,4683342286738,iPhone 13,Android 12,True,4G,2023-09-08 18:24:06,,app_launch,False
82313cbc-3874-4144-9415-287cb061bb32,3198538963379,iPhone 14,iOS 15,True,5G,2023-11-09 00:22:47,"55.7550,61.1361",SIM switch,False
867226bf-be34-4dbf-9c48-40684f9af1ff,7090147687472,iPhone 13,Android 12,False,2G,2023-08-22 12:32:38,"-0.9037,-152.4764",SIM switch,False
24d2d10f-5799-499e-b36c-8c5cb773d8f4,7964098398398,iPhone 13,Android 12,False,5G,2023-10-04 03:55:26,"-75.3808,29.8570",power_on,False
ca136123-0ace-4fbb-ab5c-10437f9930ee,2743566058968,Oppo F21,Android 12,False,2G,2023-06-26 21:40:41,"-20.8824,163.5076",power_on,False
1c8a8cfe-55bf-47b7-9e96-2d3b183f5b6d,3483225713222,Pixel 7,Android 12,True,4G,2023-08-01 17:00:36,"28.5898,11.3165",app_launch,False
7dc68408-745a-4200-a60e-d5b63dc1d674,9322330351626,iPhone 13,iOS 15,False,2G,2023-02-17 19:03:57,"-6.7440,-143.9526",power_on,True
e768b190-c963-40d5-aa13-c7b6422bfc55,3425146126810,Realme GT,iOS 16,False,4G,2023-12-20 02:28:51,"89.2751,22.4643",location_change,False
2ce8c879-ebad-451b-be1d-19db737d39d1,8975924207495,Xiaomi Mi 11,Android 12,False,WiFi,2023-09-30 02:00:36,"18.1305,-168.4847",,False
c4304ce2-ae75-411b-9531-6e4ef6a21041,8001934148268,Pixel 7,Android 13,False,WiFi,2023-04-13 08:23:56,"45.5672,-170.7490",location_change,False
ab91f142-83f2-4c06-8628-2bf17475fb4a,8253509332959,Pixel 7,Android 12,True,4G,2023-10-10 20:21:40,"17.5079,-88.1453",location_change,False
,4124455406496,Vivo V25,Android 11,False,2G,2023-07-03 17:14:33,"64.6768,-60.0367",power_on,False
744c3cdc-c481-4e23-bb76-3fdb3f93681e,8408568350609,iPhone 13,iOS 16,False,5G,2023-05-19 09:31:30,"11.2829,-167.4484",location_change,False
6d055562-abbe-4f3f-9b6f-d184962ee683,4553425623358,Pixel 6,Android 11,False,WiFi,2023-12-16 05:23:25,"12.4864,-93.1846",SIM switch,False
c4bf47ab-104b-43a2-a2e1-f5312135baa6,2320817161301,OnePlus 10,iOS 15,False,4G,2023-11-29 11:31:39,"-75.8394,-66.0986",app_launch,False
c34f25b3-c05f-4f44-8d03-5db7de7129d0,3103339054376,Vivo V25,Android 13,False,,2023-12-14 06:54:37,"39.9088,-84.3835",location_change,False
ed4b4709-db41-4a02-b2f3-9d61e3eefd9b,8036616611612,Vivo V25,Android 11,False,2G,2023-08-20 18:39:54,"62.9943,-159.8381",app_launch,False
b412b828-d7ad-49c4-91a1-5ed2a974d693,3860500073704,iPhone 13,Android 11,True,4G,2023-01-22 23:12:52,"16.0109,-117.5219",,False
6b55f66e-18c5-4c95-9dc8-be96a5df7af6,2547518252990,Oppo F21,Android 11,True,4G,2023-02-18 22:47:50,"55.9127,-23.4978",app_launch,True
,8781062281594,Oppo F21,Android 11,False,2G,2023-02-24 08:13:08,,app_launch,False
b2abc704-ddc5-44d1-916f-4f590e110a3d,1528135982830,Realme GT,iOS 16,True,5G,2023-12-19 19:43:39,"25.6638,-9.2497",power_on,False
5e818fb9-c44f-46da-a775-de4e171eb233,4701760093736,iPhone 14,Android 13,True,,2023-12-02 07:47:24,"-8.9056,99.8893",SIM switch,False
9052c71f-7af1-455f-ac6f-67878350b6b5,4488761318839,Xiaomi Mi 11,iOS 15,False,5G,2023-10-27 18:48:34,"-25.8026,135.8370",location_change,False
98c80d92-3c22-4a5b-9c98-20b361771f0c,7128946596397,OnePlus 10,iOS 16,False,WiFi,2023-08-18 16:07:06,"-7.0601,127.1747",,False
7e2a10b7-9bf2-4e4d-b1bd-0ebd7a55191d,6741356472638,Realme GT,iOS 16,False,3G,2023-11-21 03:26:43,"6.1997,-79.3506",app_launch,False
905c41c8-a0b2-4f92-8191-af6600279212,5550869069362,Oppo F21,iOS 16,False,WiFi,2023-08-25 18:03:24,"16.6799,110.8122",SIM switch,False
f9b9cc29-13f5-40a7-b024-1d54c448e615,3948765479137,OnePlus 10,iOS 16,False,5G,2023-04-11 10:13:57,"42.2865,80.0806",power_on,False
,8046332875916,Xiaomi Mi 11,iOS 15,True,5G,2023-03-24 13:28:19,,app_launch,False
900a7f96-6880-4ad2-b447-fe6d98cb98dd,3716182578758,Pixel 7,Android 13,False,4G,2023-07-18 11:00:43,"-52.5250,-84.0855",power_on,True
bd82fae9-a5e9-46b6-aefc-15841662a3fd,4147584361273,OnePlus 10,iOS 15,True,WiFi,2023-08-24 04:15:41,"-1.7759,78.8079",app_launch,False
80eb65d4-2cd1-4816-acaf-e79bc5fcfb2d,2791407962769,Pixel 6,Android 13,True,WiFi,2023-02-10 13:41:40,"-1.2661,-14.9032",,False
ae941127-5372-412d-a747-f1a6d9a5a981,2613651392723,OnePlus 10,Android 13,False,5G,2023-07-30 13:21:27,"-89.5069,-42.1089",power_on,False
c9deda77-f7f5-4e9e-9b6a-0fe368f164d7,6274964987877,Pixel 6,Android 11,True,,2023-10-11 02:44:33,"-17.3876,-19.5291",app_launch,False
2c2429e5-f265-471a-9ae1-6565ed805e72,6872924468050,Pixel 6,iOS 15,True,3G,2023-05-18 09:25:27,"-34.1331,-28.4146",app_launch,False
4168d309-95cf-4f3a-93db-4b7ba145a231,3979455519983,iPhone 13,iOS 15,True,3G,2023-04-27 01:25:13,"-7.9114,23.1335",,False
4b3766c3-5b67-483f-a62c-3640fa0e9f64,2044345006472,Pixel 6,Android 11,True,3G,2023-09-14 06:06:12,"-0.0710,87.5910",power_on,False
5e398455-a07d-4df5-a86a-908d5fd96278,4846365677362,Realme GT,,True,3G,2023-01-06 22:42:24,"-3.1655,-100.7911",location_change,False
f9ffc292-fd78-4ee5-9c9e-c098f0d4f2a4,9980876514588,,Android 11,True,4G,2023-11-11 01:35:39,"-6.5836,99.2035",power_on,False
821a87fb-1229-4afe-94c4-329dd3c007ae,3610882192194,,Android 11,True,4G,2023-03-10 10:08:53,"-25.5486,-127.9413",,False
,3751545360931,Vivo V25,Android 12,False,3G,2023-12-04 22:59:16,"71.5976,-103.3044",location_change,False
76999245-7d5f-4305-8b3d-e72d1babb141,4503774244724,Realme GT,Android 12,False,WiFi,2023-10-08 00:34:41,"-4.1890,57.4731",app_launch,False
8a21235f-4a9b-470e-9bf0-30d2e8daaae1,4422755091228,Samsung Galaxy S22,iOS 15,False,3G,2023-11-05 14:13:50,"-44.7557,1.6906",location_change,False
7ef2865e-fa91-4fb8-99fb-6744310a2cb2,2607049736235,iPhone 14,Android 11,True,3G,2023-09-13 04:47:32,"-53.0594,18.6572",,False
d8dc7905-e182-4d2f-a18a-e0d4d5825176,3825329644089,iPhone 13,Android 12,False,4G,2023-01-20 08:54:20,"-68.7685,-64.3994",power_on,False
d69d2e8c-a2e1-47e5-8d48-09d9d6af79be,3728455270042,Vivo V25,iOS 15,False,5G,2023-12-18 20:38:53,"-84.0317,-107.0199",power_on,False
283a7d28-2aed-4bc7-a93f-05524377b3d2,7700190705230,Oppo F21,iOS 15,True,5G,2023-05-17 23:27:06,"-67.4792,-6.8927",app_launch,False
e382339e-457d-457c-8874-7688b3b5a185,9202961531034,Oppo F21,Android 13,True,3G,2023-11-23 15:33:46,"-38.0537,-21.3051",SIM switch,False
da2f3570-678e-4d8f-9f74-0cfe9fae80e8,5749040405291,Xiaomi Mi 11,iOS 15,True,2G,2023-09-21 02:50:53,"1.7573,107.5370",power_on,False
b51c8d5b-d6c9-4fac-82d0-b6f4cdc100dd,8993718214992,Vivo V25,iOS 15,False,4G,2023-10-27 14:10:36,"-81.9208,21.6593",app_launch,False
225aaf53-5d41-4e4d-9fe9-108ba1e6a3f8,9148746083868,,iOS 15,False,3G,2023-05-12 00:36:24,"-58.5878,-35.0020",SIM switch,False
fe26bade-e3f9-4692-8281-195c04322073,4658428597742,OnePlus 10,iOS 16,False,3G,2023-01-04 04:04:02,"-47.5527,-156.7768",location_change,False
9b19545b-6bcb-4f79-9b97-41b92bdaf779,8347501798695,iPhone 14,iOS 15,True,2G,2023-08-25 19:25:28,,location_change,False
c74976fe-31a9-42b6-88d9-36f1616e8978,5240500133683,iPhone 14,Android 11,True,WiFi,2023-05-19 21:23:26,"-31.9605,84.0522",power_on,False
da87ea9a-d0ea-4a0c-a6da-b728d4985eca,1534429459704,Pixel 7,Android 12,False,2G,2023-01-11 03:54:23,"-86.5355,150.0173",app_launch,False
b0085663-cb56-4453-8869-52c81c086c0c,9408926675332,Oppo F21,Android 12,False,3G,2023-07-18 21:58:12,"-36.5179,-134.3736",SIM switch,False
1a629784-71ba-4005-a7bc-7ea9c7e4c836,9636607175193,OnePlus 10,iOS 16,True,2G,2023-09-22 11:32:42,"-56.2614,-129.4840",SIM switch,True
bed62b2e-f84d-4660-8dce-01470cd7c903,8659214964819,iPhone 14,Android 13,False,WiFi,2023-02-11 17:02:10,"-53.1358,-63.8420",location_change,False
28434b43-425e-4a94-9fb8-907900b043b3,3882290104289,Samsung Galaxy S22,Android 13,True,5G,2023-05-17 00:35:30,"-63.3082,111.7191",SIM switch,False
fb0261a1-2575-4fa0-90c4-92126f156a38,9157592284292,Samsung Galaxy S22,Android 12,False,,2023-04-20 23:37:03,"32.3964,162.9362",app_launch,False
b2c7435c-eaaa-4039-8a02-e70532e0ea95,5480616388437,Samsung Galaxy S22,Android 11,False,3G,2023-08-19 08:14:08,"-47.7644,109.8901",SIM switch,False
a3931efe-d437-4070-a5af-5880f919f66f,6350200178229,OnePlus 10,iOS 15,False,4G,2023-07-27 08:10:19,"-54.3570,-27.6959",SIM switch,True
8d1289c3-9531-4cf5-92b9-9346080b4a02,7553366367802,Pixel 6,iOS 15,True,5G,2023-02-11 15:34:04,"43.4222,4.9127",app_launch,False
90d04987-3458-406c-936c-34a39cd1994e,7685022331883,Pixel 6,iOS 15,False,WiFi,2023-10-30 07:01:18,"-71.7943,164.3464",power_on,False
611754f9-48fb-4eee-841f-a9751e83c51c,4713957315538,Vivo V25,Android 12,False,3G,2023-08-24 09:52:37,"43.0076,69.6817",location_change,False
e823a046-e647-4d12-84f7-3dce7540a9fc,1462931739275,Xiaomi Mi 11,Android 13,False,WiFi,2023-02-04 01:03:23,"-35.8408,-139.8304",app_launch,False
4e643616-c882-41a0-9772-102d40be39f2,4862946408984,Samsung Galaxy S22,Android 12,False,5G,2023-01-03 07:05:58,"65.7642,-97.3790",app_launch,False
0cf484e7-64b0-482e-9601-9d7e5bd32628,3609391987573,Samsung Galaxy S22,iOS 16,True,2G,2023-03-12 12:41:58,"20.3766,7.2052",power_on,False
3aed37a6-e5fb-4e3c-8e12-32f372ced255,2986204203637,iPhone 13,Android 12,True,5G,2023-04-22 16:56:04,"-12.2276,-88.7438",location_change,False
0af4673c-9f7a-4fcc-8a1d-e73bc42a1f65,2329017978631,iPhone 13,Android 13,True,4G,2023-04-26 16:25:06,"19.5273,-24.3905",location_change,False
776802b4-6878-40cd-8158-933d5626dfa6,3283192217194,OnePlus 10,iOS 15,True,WiFi,2023-07-23 00:03:36,"-89.5105,-88.3293",power_on,False
981478ae-9ff1-46fb-b5d7-c5e209787cc9,5984793721335,iPhone 13,iOS 16,False,WiFi,2023-07-30 03:43:47,"-56.7257,-66.1942",location_change,False
0ca097b5-1880-4c06-9a47-1ebde6bfd1af,4550869145638,iPhone 13,iOS 16,True,2G,2023-01-22 08:21:54,"13.0148,-100.7453",app_launch,False
a38848a8-cf36-4ead-9ec6-89caed0fec0a,5640716083050,Pixel 7,iOS 15,False,WiFi,2023-04-22 20:26:25,"38.4982,-17.0260",power_on,False
5894fd85-8660-4026-8212-0df649af5503,9213096002965,Xiaomi Mi 11,iOS 15,True,3G,2023-02-11 20:09:53,,power_on,False
cfd16387-18e0-4fb8-b6d0-3ddbda497cca,9119560454477,OnePlus 10,iOS 16,False,WiFi,2023-10-17 19:11:36,"-69.5935,-14.0602",app_launch,False
20edf091-9b5e-4d6f-9eaa-1e7975bf55a8,7987790511858,,iOS 16,True,5G,2023-04-07 18:45:56,"-32.6268,179.7843",power_on,False
25f02915-2886-44ad-8277-5d24adbc45db,8209301919947,Realme GT,iOS 16,False,5G,2023-04-27 02:14:13,,location_change,False
d1394176-a500-41da-929b-365b223cbe15,1330182380216,Oppo F21,iOS 15,False,5G,2023-05-16 03:21:40,"58.7429,-136.7356",app_launch,False
e9b84357-4ce0-4ec4-b2d5-eea82cb9f48d,6624312597481,iPhone 13,Android 11,True,4G,2023-07-06 03:47:33,"-8.2787,-58.8763",power_on,False
,2863519172904,Pixel 7,,False,4G,2023-03-28 07:44:56,"-51.9017,-0.8820",app_launch,False
cc011bee-0b15-4a1f-b667-64b9ec442f15,2206886310728,Pixel 6,iOS 16,True,3G,2023-10-27 11:35:39,"-56.1603,-80.5239",power_on,False
cf1548d6-746d-4dc6-a5ac-1dbca577ac45,4717501016419,Pixel 6,Android 12,True,2G,2023-06-14 04:51:37,"77.3941,19.3277",app_launch,False
19d0a8b5-8b39-412a-b52e-2700c946c0a3,1052325626831,Oppo F21,iOS 15,True,WiFi,2023-01-16 22:28:15,"8.4773,65.5462",SIM switch,False
5ccc576a-1993-4792-927f-0eaf5aef90d5,2617752059958,Oppo F21,iOS 16,True,3G,2023-10-23 21:47:22,"-40.4980,138.8414",SIM switch,False
5eaa0610-4e81-4cc6-8229-b5a2f994f1a7,1869556910054,Samsung Galaxy S22,Android 13,False,WiFi,2023-05-19 05:32:04,"-73.0309,177.5659",app_launch,False
dd0b1857-9179-4e4b-abd7-506ea976a1cd,4072650109735,Pixel 7,Android 12,True,WiFi,2023-03-12 08:10:30,"10.5241,-159.3406",SIM switch,False
dedbe74c-c8dd-4dd7-8b02-dd6b3753fce5,6200520207497,iPhone 13,Android 11,False,WiFi,2023-12-27 11:21:30,"-72.4338,-91.1952",app_launch,False
015d147f-2371-477d-bf85-f9fcddc1a0a0,4970145870471,iPhone 13,Android 11,True,5G,2023-08-27 07:06:55,"9.9220,-115.8273",power_on,False
425de539-5e4f-4b1e-95f6-96bc16cbdb43,1391007981160,Pixel 6,Android 13,True,3G,2023-02-27 10:44:28,"-68.5884,-134.3555",app_launch,False
018e1d34-1090-4000-ac4a-6e7e1a70b55e,7439140633151,iPhone 14,Android 13,False,WiFi,2023-05-29 13:54:12,"-22.1678,92.5252",location_change,False
,8251984391397,Oppo F21,Android 11,True,WiFi,2023-03-02 01:52:09,,SIM switch,False
80180aee-5851-4151-b322-1ac81ab8c91c,4907105134905,Pixel 7,Android 11,True,2G,2023-01-09 02:10:48,"-65.0989,63.4344",location_change,False
40de2fef-a349-451a-9668-c1e35de68bf9,5356634965210,iPhone 14,Android 13,False,4G,2023-08-08 07:05:33,"65.1378,121.6068",app_launch,False
