user_id,timestamp,domain,ip_dst,port,protocol,duration,bytes_sent,bytes_received,vpn_usage,is_fraud
4235727258091,2023-10-03 17:14:25,zoom.us,182.73.237.29,63425,DNS,995,5421,58964,True,False
4723802503423,2023-04-08 04:16:16,zoom.us,181.104.203.122,50825,HTTPS,1472,5902,65189,False,False
4449513340709,,snapchat.com,128.172.131.250,42055,HTTPS,1687056749,2303,64014,True,False
2062459806909,2023-11-13 23:13:08,flipkart.com,,47330,,3331,7064,23506,True,False
2420980769179,,youtube.com,97.243.28.4,5419,HTTPS,2023-12-01 23:39:42,1572,5587,False,False
5228670001302,2023-10-18 14:10:07,instagram.com,190.71.40.177,28646,TCP,3150,9768,42788,False,False
3711275294886,2023-07-14 23:04:46,amazon.in,28.46.2.157,49896,UDP,1766,9098,13548,False,False
5729355306423,2023-06-04 09:46:20,netflix.com,112.141.215.153,5042,UDP,2031,3213,17768,False,False
8009234476251,,snapchat.com,84.192.143.201,61084,DNS,1686632800,9022,95327,True,False
9429293941098,2023-10-26 14:35:34,twitter.com,223.214.18.184,53235,TCP,1017,5826,80314,False,False
3652144305808,2023-06-26 00:53:39,youtube.com,236.43.59.72,22484,UDP,1427,7188,59313,False,False
8128777079077,2023-11-19 06:42:56,amazon.in,189.101.230.219,46186,HTTP,3313,9469,70381,False,False
3356528769025,2023-06-10 04:17:28,facebook.com,96.72.198.214,37671,UDP,2202,2848,64188,True,False
9596135888029,2023-03-27 03:00:35,fileshare.cc,57.149.16.140,18919,HTTPS,3165,9016,75076,False,False
3065853317837,2023-05-02 07:38:29,instagram.com,157.219.84.71,53316,TCP,2181,8837,92291,False,False
7909211817271,2023-09-08 05:10:34,facebook.com,97.231.38.47,49140,HTTP,2000,50,96049,False,False
1807661767842,2023-02-20 22:47:54,fileshare.cc,,62786,UDP,1237,4499,47252,False,False
8828350916894,,youtube.com,109.67.244.36,5855,TCP,01/05/2023 00:17:36,2256,98727,True,False
3167895246650,,amazon.in,36.126.141.43,39388,DNS,10/29/2023 13:58:55,4952,79561,False,False
7427078669935,2023-10-07 06:17:25,,,3963,HTTPS,2575,6816,52737,True,False
8644718065548,,snapchat.com,171.89.61.6,,HTTPS,2023-03-01T16:30:24.000Z,4257,16647,False,False
3935897420555,2023-08-07 05:43:38,youtube.com,,,TCP,1569,2942,4645,False,False
9185679347574,2023-05-25 11:18:43,youtube.com,3.188.102.149,19918,UDP,2424,3211,71648,True,False
9656162196737,,,60.211.190.234,5565,DNS,3359,9707,57024,True,False
2856093355116,,instagram.com,138.183.106.231,17368,TCP,1679827925,9894,42974,True,False
3135199152670,,netflix.com,103.190.43.132,,TCP,07/01/2023 02:14:43,2120,43466,False,False
8843812248642,2023-03-18 01:15:41,snapchat.com,166.151.255.210,31394,HTTP,1718,8624,71268,False,False
9302135410465,,zoom.us,26.126.123.136,51855,TCP,899,6373,22778,False,False
1348832128238,2023-09-27 17:24:10,instagram.com,52.66.174.90,55332,,2403,2330,68992,True,False
4927132662601,,amazon.in,177.150.65.90,62180,DNS,07/12/2023 21:26:34,540,41719,True,False
5664383427295,,instagram.com,28.0.24.197,27503,HTTPS,2023-04-18 09:05:07,6159,62857,True,False
2321698811893,2023-08-10 03:23:23,snapchat.com,229.247.15.220,10814,HTTPS,415,3122,72638,False,False
4511051275585,2023-02-19 00:56:13,netflix.com,251.41.242.59,26049,HTTP,2229,6088,48428,True,False
5148430115185,2023-09-01 10:52:51,amazon.in,183.17.75.61,29429,UDP,3312,709,89548,True,False
3607687857565,2023-10-18 21:24:21,youtube.com,145.51.146.176,17311,HTTPS,1938,4522,81044,False,False
9649389165293,2023-12-23 03:34:33,netflix.com,191.226.164.137,39648,UDP,3375,7947,49019,True,False
7343314642332,2023-12-27 07:14:57,instagram.com,130.203.63.15,32034,UDP,1944,5740,33913,True,False
4047912252530,2023-11-04 00:18:29,facebook.com,242.156.140.216,55810,HTTP,1238,6516,973,False,False
3637918920151,2023-09-22 08:44:56,snapchat.com,82.71.13.254,17002,HTTPS,145,9382,44989,True,False
6905148779319,,instagram.com,224.157.215.169,38376,TCP,02/12/2023 03:15:04,9517,9344,True,False
4172759637071,2023-11-02 17:45:08,netflix.com,15.2.231.140,50695,UDP,3128,2130,83042,False,False
3269083158341,,snapchat.com,17.23.152.148,34098,HTTP,2023-02-22T13:57:52.000Z,5625,64258,True,False
5499580917036,2023-10-01 22:41:15,snapchat.com,170.55.10.24,27314,TCP,1944,3376,82629,True,False
4551822503885,2023-03-07 14:55:07,,128.106.246.169,836,TCP,2741,1485,9846,True,False
2671240069386,,netflix.com,229.224.137.47,22461,HTTPS,24/01/2023 00:21:07,6329,62694,True,False
2986371362143,2023-07-30 16:02:41,youtube.com,81.6.114.173,45105,TCP,2977,5674,84080,True,False
8092617241786,2023-05-01 02:52:12,flipkart.com,115.45.255.228,64270,TCP,1689,8998,79204,False,False
4902660302777,,facebook.com,96.54.23.84,53861,HTTPS,01/02/2023 12:25:42,1988,51507,True,False
9946092052948,2023-04-01 21:03:52,netflix.com,169.164.196.214,60026,UDP,1405,7429,18121,False,False
9450615646342,2023-10-26 20:46:34,twitter.com,,9525,TCP,3073,4705,19202,False,False
1947264162231,2023-01-07 09:09:03,snapchat.com,221.226.115.188,35823,UDP,793,2916,9770,True,False
3701705972727,,snapchat.com,78.251.183.37,20832,UDP,2023-06-15 21:43:54,6824,52886,True,False
1704198099742,,youtube.com,139.144.12.191,33341,TCP,2669,8429,12587,True,False
2288866088216,2023-01-28 06:28:49,twitter.com,211.116.132.208,41302,,2758,106,81058,True,False
4867761793021,,facebook.com,37.152.191.5,36378,,2023-03-11T14:14:08.000Z,8980,39946,False,False
5406925766532,2023-02-20 07:11:15,flipkart.com,92.65.120.51,4575,HTTP,1345,5018,19984,False,False
8836008266535,,twitter.com,166.41.143.71,12874,TCP,77,521,75887,True,False
1186840385746,,netflix.com,36.228.81.91,37082,UDP,2023-12-06T08:41:50.000Z,672,63926,False,True
4060465533958,2023-07-12 23:47:58,instagram.com,230.39.128.192,14608,HTTP,1414,7908,874,True,False
9428782327995,2023-04-18 21:30:36,,12.65.82.68,2569,UDP,1058,8474,78568,True,False
5653643471956,2023-03-27 12:28:34,snapchat.com,59.193.197.67,13262,DNS,3386,1587,80586,True,False
3355469541250,2023-05-11 17:22:19,youtube.com,,48736,DNS,2139,3375,41415,True,False
5464548754623,2023-07-06 21:01:53,amazon.in,219.60.117.228,62210,UDP,3220,9030,89737,True,False
7763390205003,2023-07-25 22:21:13,facebook.com,153.29.89.253,13220,DNS,138,8374,30375,True,False
6005997382306,,instagram.com,71.115.99.232,,UDP,10/14/2023 21:13:26,8253,15346,False,False
2186518301173,2023-07-15 23:04:15,zoom.us,106.180.4.134,6096,HTTP,732,5802,75207,True,False
9665798420749,2023-11-11 00:14:28,fileshare.cc,96.161.252.140,64514,DNS,910,2111,55476,True,False
5569251818956,2023-06-04 19:58:21,zoom.us,246.175.187.94,13798,HTTP,1641,2957,75493,True,False
6556487496789,2023-07-09 10:55:26,twitter.com,13.203.50.83,53335,TCP,1371,5913,33789,False,False
8418857591953,,amazon.in,19.40.82.175,20767,HTTP,2023-11-20T22:17:36.000Z,7299,47610,False,False
1459792679172,2023-07-23 19:04:39,youtube.com,40.43.199.158,48339,UDP,3435,585,42634,False,False
6417851535837,2023-07-07 15:00:28,netflix.com,1.69.176.146,546,HTTPS,1955,7062,78260,True,False
6009099518920,2023-11-29 19:22:02,amazon.in,18.93.69.148,29842,HTTP,2016,327,70129,True,False
9157738033419,2023-12-23 01:09:19,youtube.com,244.74.28.136,4679,UDP,3447,6261,15995,True,False
3149721009243,2023-10-05 17:31:15,zoom.us,14.111.57.120,,HTTP,1622,156,76172,False,False
9581885082227,2023-04-30 11:31:55,instagram.com,113.98.10.193,8830,TCP,1793,8902,24884,False,False
1330209680160,2023-11-14 13:15:20,zoom.us,17.198.97.254,10102,HTTP,1320,8582,5747,True,True
1227937668050,2023-04-17 23:52:30,youtube.com,164.31.184.212,52052,DNS,167,4989,28308,True,False
9879422075766,2023-06-22 23:56:24,twitter.com,114.180.161.166,27024,HTTPS,1325,9236,49170,False,False
6539888135807,2023-01-12 10:02:50,twitter.com,238.79.48.19,10231,HTTP,1024,4930,52412,True,False
8329079530169,2023-03-03 08:15:16,fileshare.cc,162.195.27.156,20927,UDP,2859,837,51505,True,False
8642902133445,2023-12-24 04:44:48,flipkart.com,125.202.100.126,17450,HTTP,2360,6786,45663,False,True
2511196115020,,snapchat.com,223.147.7.175,7293,,27/02/2023 01:59:08,3481,68595,False,False
2168266899549,2023-07-18 09:52:41,,223.197.118.194,46511,HTTP,2446,3064,60039,True,False
9821770861407,2023-05-22 02:15:27,amazon.in,209.15.143.115,58798,UDP,1566,3736,75100,False,False
3081854144734,2023-04-05 11:33:48,fileshare.cc,226.211.210.155,61196,HTTP,770,3036,80223,True,False
3878218700986,2023-04-09 08:14:18,amazon.in,4.138.211.113,64766,UDP,1800,8037,59981,False,True
7814213438791,2023-09-22 22:57:40,zoom.us,102.155.146.236,19296,TCP,583,7410,65632,True,False
2500502416316,2023-09-26 13:59:03,snapchat.com,97.194.22.87,37061,UDP,593,850,40579,False,False
9369428697358,2023-08-21 14:55:59,youtube.com,,9717,,3498,9481,39127,True,False
7669644104447,,youtube.com,35.62.140.168,34384,UDP,2023-02-04T15:33:30.000Z,8676,63404,False,False
1421414490808,2023-08-27 22:46:20,zoom.us,107.211.23.170,52825,TCP,2827,1121,66422,True,False
6896543114157,2023-08-25 15:04:17,twitter.com,186.161.9.106,21740,HTTP,612,520,49193,True,False
4802345837356,,youtube.com,10.103.47.227,52365,DNS,26/09/2023 11:00:25,8589,42914,True,False
2812674367740,2023-09-24 23:59:34,fileshare.cc,80.107.164.102,18131,HTTPS,1117,4493,81660,True,False
1507364804529,2023-08-30 01:50:13,amazon.in,110.200.91.228,20477,UDP,2748,1296,99066,True,False
4227204396860,2023-12-25 12:01:36,flipkart.com,17.243.57.179,55429,HTTP,522,6656,14032,True,False
7020630724443,2023-10-06 08:35:53,youtube.com,183.249.58.237,6400,UDP,1663,1791,78182,False,False
4617202844965,2023-12-15 11:31:37,snapchat.com,174.155.222.176,,DNS,523,1032,71953,True,False
9354456181471,,amazon.in,93.213.78.147,43914,TCP,65,7984,17806,False,False
9764215510786,2023-02-05 18:16:02,amazon.in,148.187.17.19,46196,DNS,2829,8634,98390,False,False
8405947460045,2023-06-30 10:43:36,,237.155.133.31,37890,TCP,1196,457,10824,True,False
5156243180412,,fileshare.cc,22.74.78.253,27063,UDP,2023-09-06T06:34:59.000Z,3464,45239,False,False
8648779601304,2023-01-07 10:30:52,amazon.in,247.21.49.181,28298,HTTP,1094,4193,51279,True,False
8845554480649,2023-06-29 07:59:19,facebook.com,7.47.29.111,41818,TCP,2477,9284,24227,True,False
6851414440345,,netflix.com,126.102.201.91,7107,HTTPS,01/31/2023 09:24:07,7244,13548,True,False
1066892570542,2023-09-21 17:51:54,amazon.in,187.35.115.1,45172,HTTPS,2193,5890,39702,True,False
2880750977747,2023-11-19 13:04:49,youtube.com,113.97.71.18,47169,UDP,259,5051,58901,True,False
1337815634119,2023-08-30 22:30:51,zoom.us,34.7.88.25,53788,HTTPS,3422,1752,77994,True,False
5815176936763,,instagram.com,113.124.20.68,55534,HTTPS,14/03/2023 15:06:55,1327,11693,False,False
9794878400107,2023-10-11 03:12:17,instagram.com,143.120.98.60,64016,HTTP,2211,7615,86429,True,False
8974716639032,2023-01-23 03:48:06,twitter.com,202.14.248.59,15421,DNS,1717,5346,14445,True,False
7812582896621,2023-07-11 04:57:58,zoom.us,250.138.103.171,45365,HTTP,3489,6862,45043,False,False
5360451177066,2023-06-17 15:48:37,zoom.us,152.76.2.213,2626,,2176,1615,31534,True,False
9158096421452,,instagram.com,181.0.36.197,21818,HTTP,12/03/2023 14:45:31,8897,27161,True,False
2179848448438,2023-10-15 07:27:12,instagram.com,30.244.107.115,58847,HTTPS,260,7422,69043,False,False
2920180867499,,netflix.com,224.104.11.150,44722,UDP,2023-03-26 10:02:48,361,8260,True,False
5573235081934,,facebook.com,13.75.180.145,10903,UDP,1169,2883,90824,True,False
8887161612922,2023-10-04 05:55:11,facebook.com,7.207.255.74,60806,TCP,2238,5437,38749,False,False
8843556742089,,fileshare.cc,,35286,TCP,07/02/2023 03:22:01,5216,67060,False,False
8816358604325,2023-01-08 16:06:39,netflix.com,249.217.212.71,39187,UDP,3554,5505,77431,True,False
9690024142132,2023-10-14 16:52:25,fileshare.cc,40.134.153.241,43642,HTTPS,2818,476,36345,True,False
9110271274769,,netflix.com,93.214.182.24,34709,TCP,3140,1558,21916,False,False
6984658946241,,netflix.com,213.96.58.213,5007,UDP,25/03/2023 03:43:44,5950,57935,False,False
2966167436312,2023-02-09 00:41:04,,28.16.30.240,,HTTP,3091,2038,26932,True,False
4370328747620,,fileshare.cc,26.109.243.187,12133,TCP,2023-05-25T06:15:14.000Z,6958,29835,False,False
6487835082067,,twitter.com,253.219.96.35,52589,HTTP,18/12/2023 16:09:50,1733,68516,True,False
9782027865461,2023-05-23 21:11:13,facebook.com,206.204.182.243,62269,HTTPS,604,1780,64148,True,False
9198202356262,2023-04-14 10:41:17,flipkart.com,139.175.9.16,57680,HTTPS,3494,7541,23192,False,False
5631655730110,,snapchat.com,,2957,HTTP,1694448069,5601,56128,False,False
6736093822755,2023-01-20 16:46:52,snapchat.com,108.136.10.240,64604,DNS,2346,8011,88498,False,False
6227179344868,,snapchat.com,24.48.172.139,52507,HTTPS,21/10/2023 14:38:14,4955,39319,False,False
9136232606405,2023-03-17 08:45:06,facebook.com,106.163.32.104,17494,UDP,2463,3917,25164,False,False
9550087921246,2023-01-11 02:00:51,instagram.com,222.32.208.186,58047,UDP,2339,1986,76086,False,False
5831709030313,,snapchat.com,137.191.57.162,31121,HTTP,08/14/2023 14:52:06,6035,2772,True,False
6292497217526,,zoom.us,42.224.162.208,17960,HTTPS,02/16/2023 08:34:22,5461,13169,False,False
2945973369067,2023-03-22 09:05:16,netflix.com,176.210.163.231,48181,UDP,3387,4626,54338,False,False
8544616878959,2023-11-04 09:28:19,youtube.com,44.60.7.222,60837,HTTPS,2923,4371,64781,False,False
5371878685151,2023-07-09 21:13:22,,35.165.203.108,46430,DNS,391,863,30791,False,False
9861247102691,,netflix.com,182.221.72.133,2895,HTTPS,1694328656,5917,37093,False,False
5041798589739,2023-04-04 01:18:20,facebook.com,,23365,DNS,2020,2435,12275,False,False
7932601162856,2023-07-11 21:29:36,instagram.com,21.235.245.232,17651,TCP,180,7433,95895,True,True
1361160313732,2023-04-17 05:55:56,amazon.in,193.78.61.152,28336,HTTP,2472,1584,67204,False,False
4945685265538,2023-11-28 05:38:45,twitter.com,135.42.148.239,59455,HTTP,524,4931,68572,True,False
4158789012501,2023-04-04 14:18:25,youtube.com,181.152.160.232,29488,HTTP,3570,3468,97924,False,False
2538898192425,2023-03-06 04:55:09,zoom.us,5.96.13.107,9513,HTTPS,3516,3137,60752,False,False
1138872828567,2023-02-22 22:57:09,amazon.in,189.148.18.249,33644,DNS,3346,3809,69256,False,False
7049329325094,2023-08-13 08:27:02,zoom.us,176.173.239.67,47383,HTTPS,2758,5912,21247,False,False
7309384828135,2023-05-14 12:59:58,netflix.com,229.16.32.172,40473,DNS,1057,5830,73020,True,False
4615807851864,2023-05-07 05:43:02,flipkart.com,128.50.78.186,9030,UDP,1703,117,62094,True,False
7363776586236,2023-01-16 16:06:49,fileshare.cc,133.35.43.173,64353,HTTPS,3110,2483,7587,False,False
2483058784691,,amazon.in,190.64.145.109,36162,HTTP,01/19/2023 19:34:02,8856,31642,False,False
6963360859073,,twitter.com,60.179.153.145,53418,UDP,2023-05-01T21:10:30.000Z,1734,76342,False,False
8084661321711,2023-10-29 20:21:05,amazon.in,150.255.216.225,62117,HTTPS,592,7952,16968,True,False
7533150956183,,facebook.com,,58606,HTTP,3356,44,45708,True,False
8205338451787,2023-07-18 08:28:36,instagram.com,246.226.142.45,,HTTP,508,1405,81104,True,False
9645962370128,2023-01-12 12:22:38,netflix.com,221.162.195.131,64212,UDP,749,1478,53392,True,False
3129872141056,,snapchat.com,127.197.58.137,30463,TCP,27/01/2023 07:22:29,315,76840,True,False
8948073858341,2023-01-22 00:02:11,snapchat.com,249.85.0.30,31601,HTTP,1558,3495,66899,True,False
8965909147462,2023-05-20 08:57:14,instagram.com,246.168.8.68,135,TCP,2756,9116,92192,False,False
7517452637333,2023-04-09 16:11:11,zoom.us,195.143.183.98,40203,UDP,2023,612,92290,True,False
4372727557046,2023-12-14 00:50:30,snapchat.com,144.232.1.218,61806,HTTP,1667,8501,47388,True,False
4462817314386,2023-03-26 11:59:12,youtube.com,25.14.245.221,38833,HTTP,1013,3915,7144,True,False
8777337032107,2023-01-29 10:58:34,amazon.in,174.28.26.150,26325,HTTPS,2456,183,60854,True,False
8406050011954,,netflix.com,205.22.30.65,28564,HTTP,1693847176,2425,79089,False,False
6826949548184,2023-10-24 20:36:39,snapchat.com,85.83.53.232,,UDP,2617,3782,27946,False,False
4420685506096,2023-11-20 21:19:27,fileshare.cc,51.101.145.89,17171,HTTP,1008,362,34323,True,False
3538834596889,2023-03-08 06:54:16,twitter.com,96.162.219.125,50010,UDP,1205,5378,82514,True,False
9502723175120,2023-11-09 17:14:56,snapchat.com,236.18.106.112,29628,HTTPS,1741,9371,49044,True,False
6577004481387,2023-05-20 13:55:18,netflix.com,68.38.183.42,32884,TCP,933,1178,71578,True,False
5004616792077,2023-04-27 07:38:28,zoom.us,202.239.236.174,20518,HTTPS,2859,7197,73206,True,False
3702132008339,,snapchat.com,101.195.104.200,25326,TCP,2023-06-19T20:41:13.000Z,5001,13682,True,False
2011270080242,2023-07-08 18:52:44,netflix.com,233.210.200.80,8464,HTTPS,1594,3392,26968,False,False
6787579484214,2023-10-19 17:52:30,flipkart.com,189.46.147.233,55224,HTTP,3373,2879,23547,False,False
2345908455824,2023-02-23 18:21:52,amazon.in,,41869,HTTPS,3056,3195,1417,True,False
1317133924870,2023-11-07 03:39:34,facebook.com,190.200.86.39,735,UDP,729,574,69779,True,False
5200086127160,,,4.172.98.32,57822,UDP,2023-04-13 03:19:38,1774,42304,True,False
6564791525835,2023-01-07 14:10:11,flipkart.com,169.142.188.22,14324,DNS,418,9335,12428,False,False
5088865953120,2023-01-11 22:26:26,facebook.com,110.124.40.30,32685,UDP,2630,9808,58170,False,False
7712487159136,,flipkart.com,17.251.35.98,65013,UDP,24/09/2023 11:42:37,3358,10255,False,False
8006636052428,2023-07-13 06:06:29,flipkart.com,,24997,TCP,1230,2513,23039,False,False
8118871587108,,amazon.in,165.36.209.19,8158,DNS,08/01/2023 14:22:07,4192,98520,False,False
9012714333284,2023-12-15 05:21:55,zoom.us,244.82.6.59,42232,HTTPS,2401,1326,24759,True,False
6418955981027,,fileshare.cc,199.213.213.147,11183,UDP,1672792672,8244,59079,True,False
5866733449671,,snapchat.com,125.51.4.31,,DNS,2023-02-02 12:27:26,8567,49249,False,False
7266251220910,,flipkart.com,103.71.13.62,18316,UDP,2533,7795,86547,False,False
7772022157387,2023-05-31 22:06:23,netflix.com,225.16.65.254,19750,DNS,1913,7321,63208,True,False
3167543727712,2023-12-07 04:56:33,flipkart.com,178.170.114.33,24708,HTTPS,3216,7169,29311,False,False
8455976680119,,twitter.com,,55861,UDP,1216,8199,19333,True,False
3685785404947,,netflix.com,187.200.153.81,35910,HTTPS,2023-04-18 08:11:40,6417,95267,True,False
3550769128884,,fileshare.cc,220.52.75.192,27992,UDP,18/04/2023 07:56:31,7773,6887,False,False
9159483223504,2023-11-29 13:54:42,flipkart.com,31.59.42.62,43830,,2347,7866,97705,True,False
3184642419398,2023-04-17 23:58:41,netflix.com,178.92.2.228,,DNS,661,4216,4598,True,False
9983088208087,2023-04-18 03:36:17,,37.153.110.68,14159,HTTP,2549,9018,50050,True,False
8631245424492,2023-07-14 00:56:36,zoom.us,32.56.208.33,5832,HTTP,600,3708,12848,True,False
7853702106696,,twitter.com,218.206.244.65,45001,UDP,585,4390,95092,False,False
8152433353995,2023-06-10 03:16:54,youtube.com,242.47.84.29,18734,HTTPS,44,6956,95797,False,False
4076163246115,2023-02-08 13:21:50,twitter.com,14.216.253.194,63553,UDP,3485,1941,63334,True,False
2882715633429,2023-01-03 12:43:58,amazon.in,26.220.251.101,33707,HTTPS,1995,3714,49071,False,False
4333369927023,2023-05-26 01:27:56,amazon.in,85.16.82.101,62895,HTTP,2004,2097,52422,False,False
6091598659060,2023-05-25 17:41:31,amazon.in,40.95.127.143,56635,UDP,1758,1698,65851,True,False
4511635987972,2023-02-16 01:51:18,amazon.in,180.118.113.172,4021,TCP,1103,5761,32380,True,True
6352964981711,,twitter.com,34.169.184.185,38595,HTTP,2023-02-27 03:31:39,6302,13951,True,False
4372098361392,2023-03-08 20:02:34,twitter.com,230.187.229.60,4438,DNS,2064,2745,91328,False,False
1060920101084,2023-03-23 20:49:19,snapchat.com,226.233.132.155,19423,DNS,918,3912,83845,False,False
6186651821617,2023-06-16 02:05:05,instagram.com,248.143.90.131,35219,DNS,3055,4226,83149,True,False
4193290837979,2023-08-24 06:44:11,zoom.us,242.92.144.10,58016,HTTPS,770,1190,59650,False,False
3509410476693,2023-11-18 21:49:55,fileshare.cc,28.173.43.103,49786,HTTPS,1260,2541,71251,True,True
